,RV_d,RV_w,RV_m,RV_next,logRV_d,logRV_w,logRV_m,logRV_next
2022-02-25,6.765588203556109e+50,2.8534409856553828e+51,1.4079709193763579e+51,3.388907967150858e+50,117.04110385559495,118.4803653720877,117.77398934636687,116.34976238561465
2022-02-28,3.388907967150858e+50,2.7451640427672136e+51,1.4118983577270118e+51,1.5140150662371725e+51,116.34976238561465,118.44168057644316,117.77677489456377,117.84660484894158
2022-03-01,1.5140150662371725e+51,1.0378242417998261e+51,1.4568258385151255e+51,1.363553462556659e+52,117.84660484894158,117.46896618921085,117.80809972845789,120.04451896802107
2022-03-02,1.363553462556659e+52,3.358947310656273e+51,2.023967642583862e+51,1.0550038277017001e+52,120.04451896802107,118.6434673671827,118.13689950712808,119.7879692307651
2022-03-03,1.0550038277017001e+52,5.343007517178292e+51,2.4616221744398283e+51,4.142058847324413e+51,119.7879692307651,119.10762844259186,118.33266029582244,118.85303271303485
2022-03-04,4.142058847324413e+51,6.036107522572052e+51,2.6340248590042003e+51,2.532252054468535e+51,118.85303271303485,119.22959909699067,118.40035278371177,118.36094878960213
2022-03-07,2.532252054468535e+51,6.474779774122743e+51,2.7437819237597972e+51,3.3390710719330223e+50,118.36094878960213,119.29975433798502,118.44117697555329,116.33494729583201
2022-03-08,3.3390710719330223e+50,6.238758182313968e+51,2.7428600541844526e+51,9.773145682204301e+51,116.33494729583201,119.26262089602814,118.4408409340956,119.71147813054218
2022-03-09,9.773145682204301e+51,5.46628039364151e+51,3.183584615859324e+51,5.299962993569889e+51,119.71147813054218,119.13043812666214,118.58984754232466,119.09953958088472
2022-03-10,5.299962993569889e+51,4.416265336952088e+51,3.424367863035452e+51,3.0812440466391154e+51,119.09953958088472,118.9171341352266,118.66275663183912,118.55717316937809
2022-03-11,3.0812440466391154e+51,4.2041023768150286e+51,3.5526224063149464e+51,3.8277372182335985e+53,118.55717316937809,118.86790054765406,118.69952577947888,123.3792837526444
2022-03-14,3.8277372182335985e+53,8.025239633059328e+52,2.0912546276575337e+52,2.6658873011135806e+53,123.3792837526444,121.81701636507799,120.47218902187355,123.01754687689686
2022-03-15,2.6658873011135806e+53,1.3350336093142626e+53,3.30295684863173e+52,4.725763051374727e+52,123.01754687689686,122.32596639573603,120.92924291771811,121.28745387595204
2022-03-16,4.725763051374727e+52,1.4100025789773485e+53,3.5176058230936343e+52,3.5621474509769385e+52,121.28745387595204,122.38060146213478,120.99220542999012,121.00478841525889
2022-03-17,3.5621474509769385e+52,1.4706456020097474e+53,3.6776391590284235e+52,3.661487739924607e+53,121.00478841525889,122.42271141810218,121.03669584912824,123.33487947982272
2022-03-18,3.661487739924607e+53,2.1967806619013904e+53,5.309143435289657e+52,2.525155360134006e+53,123.33487947982272,122.82400288182828,121.40385534631056,122.96331251828487
2022-03-21,2.525155360134006e+53,1.9362642902814723e+53,6.441306013159043e+52,1.9157588257027568e+52,122.96331251828487,122.69777042179682,121.59715615232048,120.38453863346594
2022-03-22,1.9157588257027568e+52,1.4414020065728112e+53,6.525144134756071e+52,2.5682202266126286e+53,120.38453863346594,122.40262618429156,121.61008787827295,122.98022306886185
2022-03-23,2.5682202266126286e+53,1.8605307908678421e+53,7.688515712711103e+52,6.157693083436662e+52,122.98022306886185,122.65787174713317,121.77415258532595,121.55212704365127
2022-03-24,6.157693083436662e+52,1.9124417035170367e+53,7.922725788907887e+52,1.6208208598319616e+54,121.55212704365127,122.68539073311723,121.80416014757158,124.82252774619181
2022-03-25,1.6208208598319616e+54,4.421785875196039e+53,1.5280866427774601e+53,3.8708209391521784e+54,124.82252774619181,123.52355358733216,122.46102632120956,125.69306163520388
2022-03-28,3.8708209391521784e+54,1.1658396681473595e+54,3.2872644618264473e+53,9.47916549984437e+53,125.69306163520388,124.49303659427491,123.22706567702885,124.28610621363413
2022-03-29,9.47916549984437e+53,1.3515914604928412e+54,3.7178280941737563e+53,5.7246757364391595e+54,124.28610621363413,124.64087777944373,123.35014958081302,126.08438092959138
2022-03-30,5.7246757364391595e+54,2.4451622032484206e+54,6.319799387647595e+53,3.311149834028614e+54,126.08438092959138,125.23370648320174,123.88069739387856,125.53689053262607
2022-03-31,3.311149834028614e+54,3.09507678388727e+54,7.824179305357766e+53,8.357974886207471e+54,125.53689053262607,125.46940773651771,124.0942287785058,126.46281118093867
2022-04-01,8.357974886207471e+54,4.442507589162372e+54,1.1617060828804087e+54,9.684857955912916e+54,126.46281118093867,125.8308140110326,124.48948470739074,126.61015865202955
2022-04-04,9.684857955912916e+54,5.6053149925145194e+54,1.6014473518638587e+54,1.5782521223716835e+54,126.61015865202955,126.0633102751096,124.8105028369397,124.79591300470582
2022-04-05,1.5782521223716835e+54,5.7313821069919685e+54,1.672997809296784e+54,1.0174385069570228e+54,124.79591300470582,126.08555172872849,124.85421213423626,124.35688322276371
2022-04-06,1.0174385069570228e+54,4.789934661095542e+54,1.7191299117923547e+54,1.0273748043236865e+55,124.35688322276371,125.90611179231838,124.88141331927385,126.66918692969662
2022-04-07,1.0273748043236865e+55,6.182454302937192e+54,2.186103281616431e+54,3.714215372659867e+54,126.66918692969662,126.16131035070788,125.12171565716778,125.65176247233528
2022-04-08,3.714215372659867e+54,5.253702400227671e+54,2.3544870192063245e+54,1.893086297989416e+54,125.65176247233528,125.99852806882285,125.19591789917992,124.97780348081659
2022-04-11,1.893086297989416e+54,3.695348068642971e+54,2.4402954889788633e+54,5.598928215613156e+53,124.97780348081659,125.64666977154548,125.23171415569183,123.75958511803903
2022-04-12,5.598928215613156e+53,3.491676208480897e+54,2.4656051061386214e+54,3.392512545376304e+54,123.75958511803903,125.58997693155398,125.24203227821178,125.56116583237237
2022-04-13,3.392512545376304e+54,3.966691016164754e+54,2.6024114163001185e+54,6.657337245596535e+55,125.56116583237237,125.71752727163793,125.29603350468112,128.5378997063048
2022-04-14,6.657337245596535e+55,1.522661589871045e+55,5.6163561311116635e+54,6.136888816216387e+54,128.5378997063048,127.06263996420482,126.0652781000509,126.1539129279613
2022-04-15,6.136888816216387e+54,1.5711150587421756e+55,5.893157548643602e+54,8.586843216412561e+54,126.1539129279613,127.09396571043803,126.11338696205615,126.48982619495276
2022-04-18,8.586843216412561e+54,1.7049901971106385e+55,6.281849446002819e+54,8.04619194568445e+55,126.48982619495276,127.17573947589624,126.17725945657376,128.7273790439539
2022-04-19,8.04619194568445e+55,3.303030729816302e+55,9.922566295223366e+54,3.7149098564697303e+55,128.7273790439539,127.83702056464561,126.63440660863365,127.95453452780214
2022-04-20,3.7149098564697303e+55,3.9781624502027217e+55,1.1599683705618089e+55,5.564537991628187e+55,127.95453452780214,128.0230001314255,126.79057285266198,128.35859407558135
2022-04-21,5.564537991628187e+55,3.759602599409053e+55,1.4128148356891944e+55,7.106897877052765e+54,128.35859407558135,127.96649337484203,126.98776416639744,126.30066086607326
2022-04-22,7.106897877052765e+54,3.77900278062578e+55,1.4439515441182467e+55,3.259195199430959e+55,126.30066086607326,127.97164027484953,127.0095635978753,127.82366040823318
2022-04-25,3.259195199430959e+55,4.259104956183721e+55,1.5918168853158614e+55,2.1402314231244564e+55,127.82366040823318,128.0912391486966,127.10705617369267,127.40309407950633
2022-04-26,2.1402314231244564e+55,3.077912851671722e+55,1.681732764276828e+55,9.147487771089386e+55,127.40309407950633,127.76643183639133,127.16200478386025,128.85565939572462
2022-04-27,9.147487771089386e+55,4.1644284345956525e+55,2.0799330223301988e+55,3.0224367522045645e+56,128.85565939572462,128.06875915028505,127.3745158070645,130.05082858529838
2022-04-28,3.0224367522045645e+56,9.096394340679145e+55,3.449459198105072e+55,7.135165486376528e+57,130.05082858529838,128.85005822337794,127.88039757925611,133.2123857449261
2022-04-29,7.135165486376528e+57,1.5165756611066866e+57,3.5856008337378203e+56,7.571570611159813e+57,133.2123857449261,131.66380523948914,130.22169126425499,133.27175082494594
2022-05-02,7.571570611159813e+57,3.0243713929397868e+57,7.025718770704085e+56,6.297994949447367e+57,133.27175082494594,132.35405356656233,130.8943427337669,133.08758162140953
2022-05-03,6.297994949447367e+57,4.279689919983012e+57,9.884644668231887e+56,5.1287709276083056e+57,133.08758162140953,132.70123085902767,131.23574771708076,132.8822163458766
2022-05-04,5.1287709276083056e+57,5.2871491299624946e+57,1.2211501972619338e+57,2.2092600979023504e+57,132.8822163458766,132.91262948443165,131.4471434999044,132.04000796280388
2022-05-05,2.2092600979023504e+57,5.668552414498873e+57,1.3214993720701145e+57,4.6667144379186126e+57,132.04000796280388,132.98228407971925,131.5261172805582,132.7878055782522
2022-05-06,4.6667144379186126e+57,5.17486220480729e+57,1.533576508407008e+57,2.321962752090821e+57,132.7878055782522,132.89116301236714,131.67495289535245,132.08976314250307
2022-05-09,2.321962752090821e+57,4.1249406329934914e+57,1.6386532813182617e+57,3.163497419464703e+57,132.08976314250307,132.6644019283421,131.74122503522412,132.39902849454347
2022-05-10,3.163497419464703e+57,3.498041126996959e+57,1.782279790595173e+57,1.8850049758108744e+58,132.39902849454347,132.49955343447692,131.82524362669722,134.1838658542386
2022-05-11,1.8850049758108744e+58,6.242296893097047e+57,2.6390141847683886e+57,2.0830807471732173e+57,134.1838658542386,133.07869850715522,132.21775573322168,131.98119822703362
2022-05-12,2.0830807471732173e+57,6.2170610229512206e+57,2.7336742236025552e+57,1.7895461736670477e+58,131.98119822703362,133.07464759139765,132.25299687443848,134.13189744709786
2022-05-13,1.7895461736670477e+58,8.862810482701593e+57,3.546950097426423e+57,7.255092806485346e+58,134.13189744709786,133.42921422521425,132.51343840740088,135.5316390719814
2022-05-16,7.255092806485346e+58,2.2908603545254119e+58,6.8416934925354e+57,2.950490897873178e+58,135.5316390719814,134.3788628413291,133.17038558827852,134.63190695622114
2022-05-17,2.950490897873178e+58,2.817688585710754e+58,8.182546769349744e+57,8.77923988970743e+56,134.63190695622114,134.5858522920504,133.34935374381502,131.11715503863968
2022-05-18,8.77923988970743e+56,2.4582460703279935e+58,8.222062094156759e+57,3.820743875034178e+57,131.11715503863968,134.44938350976668,133.35417134130392,132.58779543600568
2022-05-19,3.820743875034178e+57,2.492999332885213e+58,8.392074910319364e+57,7.5141067709317e+58,132.58779543600568,134.46342193060084,133.37463809811126,135.5667175503051
2022-05-20,7.5141067709317e+58,3.637911452338143e+58,1.1805889392626287e+58,3.992012469310838e+58,135.5667175503051,134.8413451338002,133.71594880869273,134.93423087567385
2022-05-23,3.992012469310838e+58,2.985295384903242e+58,1.3617911179589566e+58,5.96878897245952e+57,134.93423087567385,134.64363409201985,133.85873622542002,133.0338943553035
2022-05-24,5.96878897245952e+57,2.514572984777797e+58,1.3888896728434222e+58,6.006765209500179e+57,133.0338943553035,134.47203839542615,133.8784400250738,133.04023666961527
2022-05-25,6.006765209500179e+57,2.6171498091883855e+58,1.4160450058320853e+58,4.6540935678171205e+58,133.04023666961527,134.51202126019106,133.8978031722008,135.0876825631494
2022-05-26,4.6540935678171205e+58,3.471553645251126e+58,1.6274974302136307e+58,7.088144970576475e+58,135.0876825631494,134.794537623793,134.0369789097762,135.50835905970771
2022-05-27,7.088144970576475e+58,3.3863612851800807e+58,1.9492700430684205e+58,2.8422510009225786e+58,135.50835905970771,134.76969137137237,134.21739035926078,134.59453173784019
2022-05-30,2.8422510009225786e+58,3.156408991502429e+58,2.0770894354957177e+58,1.4163738753690786e+58,134.59453173784019,134.6993703799728,134.28090299756172,133.89803539035233
2022-05-31,1.4163738753690786e+58,3.320307987127055e+58,2.109037495801692e+58,1.1024641742435372e+58,133.89803539035233,134.74999293948738,134.2961670739414,133.64748322644834
2022-06-01,1.1024641742435372e+58,3.420665517785759e+58,2.124733273671126e+58,4.7666349261937055e+57,133.64748322644834,134.77977052164164,134.30358166988054,132.8089908903957
2022-06-02,4.7666349261937055e+57,2.585179502746208e+58,2.1177725462927002e+58,1.5993630937135398e+59,132.8089908903957,134.49973033933813,134.3003002442704,136.32212597021592
2022-06-03,1.5993630937135398e+59,4.366276696057993e+58,2.8214431755824535e+58,4.839488836457341e+58,136.32212597021592,135.02384602495934,134.58718391208888,135.12674449650362
2022-06-06,4.839488836457341e+58,4.765724263164945e+58,3.0313778495218675e+58,2.412949451560686e+59,135.12674449650362,135.11138491567746,134.65895264563073,136.73337032469286
2022-06-07,2.412949451560686e+59,9.308348391212501e+58,4.1069607164225487e+58,1.2366419532395808e+60,136.73337032469286,135.78084706761777,134.9626186635535,138.36750518349098
2022-06-08,1.2366419532395808e+60,3.3820694621155413e+59,9.717506127729322e+58,2.5945818067770643e+60,138.36750518349098,137.0710082756828,135.8238644079857,139.1085309298162
2022-06-09,2.5945818067770643e+60,8.561699805817283e+59,2.149668026117296e+59,6.616363175429393e+59,139.1085309298162,137.9998192325348,136.6178339104093,137.74206633636854
2022-06-10,6.616363175429393e+59,9.565099822160454e+59,2.4418436023831274e+59,1.072797966484336e+60,137.74206633636854,138.11064152567678,136.7452738153981,138.2253757371046
2022-06-13,1.072797966484336e+60,1.1613905978399977e+60,2.928532186809111e+59,7.8091738487760205e+59,138.2253757371046,138.30472365802592,136.9270218240218,137.9078196636984
2022-06-14,7.8091738487760205e+59,1.2693150857843044e+60,3.2753603336913524e+59,1.9123746631338695e+59,137.9078196636984,138.39358303210528,137.03894837523816,136.5008662356034
2022-06-15,1.9123746631338695e+59,1.0602341883990657e+60,3.3293087601679583e+59,7.516431065311928e+59,136.5008662356034,138.2135953958167,137.0552851895643,137.8696119195771
2022-06-16,7.516431065311928e+59,6.916464483498914e+59,3.6575533954190775e+59,9.655903946049604e+58,137.8696119195771,137.7864252129287,137.1493149393385,135.8175049298082
2022-06-17,9.655903946049604e+58,5.786309927334028e+59,3.701044811542498e+59,1.7266622374285516e+60,135.8175049298082,137.60801525681026,137.16113564793469,138.7012957820469
2022-06-20,1.7266622374285516e+60,7.094038469222459e+59,4.484154581339551e+59,4.733766281898915e+59,138.7012957820469,137.8117752657684,137.35307046524736,137.40724162641166
2022-06-21,4.733766281898915e+59,6.478956955847038e+59,4.665170745194357e+59,6.384478937903715e+59,137.40724162641166,137.721080020453,137.39264492160603,137.70639036558367
2022-06-22,6.384478937903715e+59,7.373377810801007e+59,4.93722882205675e+59,8.657596345097685e+59,137.70639036558367,137.85039640682282,137.44932469325258,138.0109576123938
2022-06-23,8.657596345097685e+59,7.601610866758159e+59,5.328042842755527e+59,4.513873861219733e+59,138.0109576123938,137.88088066763385,137.52550446091217,137.35967622075012
2022-06-24,4.513873861219733e+59,8.311267560081113e+59,5.530488579533924e+59,1.297170139849999e+60,137.35967622075012,137.97013261818967,137.5627966490097,138.41529065590345
2022-06-27,1.297170139849999e+60,7.452283364924008e+59,6.098956399612027e+59,4.108806396448549e+59,138.41529065590345,137.8610409640172,137.66063816116093,137.265653058489
2022-06-28,4.108806396448549e+59,7.3272913878339345e+59,6.253501485947977e+59,1.882247710265222e+60,137.265653058489,137.84412641008637,137.6856620312741,138.78757223290197
2022-06-29,1.882247710265222e+60,9.814891020783636e+59,7.096149304246158e+59,1.5231185190722345e+59,138.78757223290197,138.13642121098218,137.81207277205556,136.2732803770167
2022-06-30,1.5231185190722345e+59,8.387995455578545e+59,7.158943901134127e+59,5.021619564399943e+59,136.2732803770167,137.9793220579117,137.82088295690048,137.46627299071136
2022-07-01,5.021619564399943e+59,8.489544596214589e+59,7.382188135087563e+59,1.9296606890827073e+60,137.46627299071136,137.99135584551144,137.85159057658436,138.81244975833792
